model_type,case,label,label_prob,model_r2,model_intercept,model_prediction,feature,feature_value,feature_weight,feature_desc
classification,239,pred,0.0735537081126123,0.238497648654233,0.219181770299886,0.0743037951978302,Leg_Configuration,3,0.0158781826466923,Leg_Configuration = x
classification,239,pred,0.0735537081126123,0.238497648654233,0.219181770299886,0.0743037951978302,School_Crosswalk,1,0.0114549447304049,School_Crosswalk = no
classification,240,pred,0.0608189214006505,0.251965764172287,0.242265882383444,0.0491804479785067,Total_Entering_ADT,2115,-0.0361852301092134,Total_Entering_ADT <= 5550
classification,240,pred,0.0608189214006505,0.251965764172287,0.242265882383444,0.0491804479785067,Maj2_Lane_Config,17,-0.0269852165643946,Maj2_Lane_Config = t
classification,240,pred,0.0608189214006505,0.251965764172287,0.242265882383444,0.0491804479785067,Major_Surface_Type,3,-0.0289363904248426,Major_Surface_Type = paved
classification,240,pred,0.0608189214006505,0.251965764172287,0.242265882383444,0.0491804479785067,Cross_Product,875750,-0.0237872948591003,Cross_Product <= 3770000
classification,240,pred,0.0608189214006505,0.251965764172287,0.242265882383444,0.0491804479785067,Ped_Indicator,1,-0.0247352225473871,Ped_Indicator = no
classification,240,pred,0.0608189214006505,0.251965764172287,0.242265882383444,0.0491804479785067,Traffic_Control,4,-0.0223606219880061,Traffic_Control = thru-stop
classification,240,pred,0.0608189214006505,0.251965764172287,0.242265882383444,0.0491804479785067,Max_Lanes_Cross,2,-0.0153778923972422,Max_Lanes_Cross = 2
classification,240,pred,0.0608189214006505,0.251965764172287,0.242265882383444,0.0491804479785067,Bike_Facility,1,-0.0139755942496876,Bike_Facility = no
classification,240,pred,0.0608189214006505,0.251965764172287,0.242265882383444,0.0491804479785067,Minor_Division_Configuration,3,-0.0149572378430241,Minor_Division_Configuration = undivided
classification,240,pred,0.0608189214006505,0.251965764172287,0.242265882383444,0.0491804479785067,Leg_Configuration,3,0.0142152665779609,Leg_Configuration = x
classification,241,pred,0.0603623082899878,0.192105683450578,0.261415370098038,0.0626897147638889,Major_Surface_Type,3,-0.0521817589002426,Major_Surface_Type = paved
classification,241,pred,0.0603623082899878,0.192105683450578,0.261415370098038,0.0626897147638889,Total_Entering_ADT,1242.5,-0.0276564822198744,Total_Entering_ADT <= 5550
classification,241,pred,0.0603623082899878,0.192105683450578,0.261415370098038,0.0626897147638889,Cross_Product,342375,-0.0246474167740666,Cross_Product <= 3770000
classification,241,pred,0.0603623082899878,0.192105683450578,0.261415370098038,0.0626897147638889,Ped_Indicator,1,-0.0260818926937519,Ped_Indicator = no
classification,241,pred,0.0603623082899878,0.192105683450578,0.261415370098038,0.0626897147638889,Bike_Facility,1,-0.0191677839888693,Bike_Facility = no
classification,241,pred,0.0603623082899878,0.192105683450578,0.261415370098038,0.0626897147638889,Maj2_Lane_Config,17,-0.0174082485305718,Maj2_Lane_Config = t
classification,241,pred,0.0603623082899878,0.192105683450578,0.261415370098038,0.0626897147638889,Max_Lanes_Cross,2,-0.0164958474515604,Max_Lanes_Cross = 2
classification,241,pred,0.0603623082899878,0.192105683450578,0.261415370098038,0.0626897147638889,Legs,4,0.0180178434638881,3 < Legs <= 4
classification,241,pred,0.0603623082899878,0.192105683450578,0.261415370098038,0.0626897147638889,Maj1_Lane_Config,18,-0.0176152230148676,Maj1_Lane_Config = t
classification,241,pred,0.0603623082899878,0.192105683450578,0.261415370098038,0.0626897147638889,Left_Turn_Phasing_Maj,2,-0.0154888452242328,Left_Turn_Phasing_Maj = none
classification,242,pred,0.0603395454315124,0.234422978138158,0.215506840928547,0.034323691351287,Total_Entering_ADT,570,-0.038947759214285,Total_Entering_ADT <= 5550
classification,242,pred,0.0603395454315124,0.234422978138158,0.215506840928547,0.034323691351287,Cross_Product,60200,-0.0286155689560924,Cross_Product <= 3770000
classification,242,pred,0.0603395454315124,0.234422978138158,0.215506840928547,0.034323691351287,Ped_Indicator,1,-0.0255062188041281,Ped_Indicator = no
classification,242,pred,0.0603395454315124,0.234422978138158,0.215506840928547,0.034323691351287,Maj1_Lane_Config,18,-0.0205849080216327,Maj1_Lane_Config = t
classification,242,pred,0.0603395454315124,0.234422978138158,0.215506840928547,0.034323691351287,Design_Type,3,0.0184588482999718,Design_Type = traditional
classification,242,pred,0.0603395454315124,0.234422978138158,0.215506840928547,0.034323691351287,Left_Turn_Phasing_Maj,2,-0.019359151597433,Left_Turn_Phasing_Maj = none
classification,242,pred,0.0603395454315124,0.234422978138158,0.215506840928547,0.034323691351287,Traffic_Control,4,-0.0191171635666221,Traffic_Control = thru-stop
classification,242,pred,0.0603395454315124,0.234422978138158,0.215506840928547,0.034323691351287,Maj2_Lane_Config,17,-0.017434756212458,Maj2_Lane_Config = t
classification,242,pred,0.0603395454315124,0.234422978138158,0.215506840928547,0.034323691351287,Left_Turn_Phasing_Min,2,-0.0154276164638408,Left_Turn_Phasing_Min = none
classification,242,pred,0.0603395454315124,0.234422978138158,0.215506840928547,0.034323691351287,Bike_Facility,1,-0.0146488550407395,Bike_Facility = no
classification,243,pred,0.0603395454315124,0.234782596439688,0.196522722531071,0.0255646472607798,Total_Entering_ADT,602.5,-0.0374541461901322,Total_Entering_ADT <= 5550
classification,243,pred,0.0603395454315124,0.234782596439688,0.196522722531071,0.0255646472607798,Ped_Indicator,1,-0.0248033039789181,Ped_Indicator = no
classification,243,pred,0.0603395454315124,0.234782596439688,0.196522722531071,0.0255646472607798,Cross_Product,74175,-0.0231831376116503,Cross_Product <= 3770000
classification,243,pred,0.0603395454315124,0.234782596439688,0.196522722531071,0.0255646472607798,Maj1_Lane_Config,18,-0.0236065145125807,Maj1_Lane_Config = t
classification,243,pred,0.0603395454315124,0.234782596439688,0.196522722531071,0.0255646472607798,Traffic_Control,4,-0.0190064284503533,Traffic_Control = thru-stop
classification,243,pred,0.0603395454315124,0.234782596439688,0.196522722531071,0.0255646472607798,Flashers,1,0.0158516767625097,Flashers = no
classification,243,pred,0.0603395454315124,0.234782596439688,0.196522722531071,0.0255646472607798,Maj2_Lane_Config,17,-0.0162764015179951,Maj2_Lane_Config = t
classification,243,pred,0.0603395454315124,0.234782596439688,0.196522722531071,0.0255646472607798,Max_Lanes_Cross,2,-0.0151579732869691,Max_Lanes_Cross = 2
classification,243,pred,0.0603395454315124,0.234782596439688,0.196522722531071,0.0255646472607798,Left_Turn_Phasing_Maj,2,-0.0134792116941917,Left_Turn_Phasing_Maj = none
classification,243,pred,0.0603395454315124,0.234782596439688,0.196522722531071,0.0255646472607798,Area_Type,3,-0.01384263479001,Area_Type = suburban
classification,244,pred,0.0590959023292368,0.219934771221068,0.17584788766405,0.0644453015852605,Total_Entering_ADT,2634,-0.0322728101899899,Total_Entering_ADT <= 5550
classification,244,pred,0.0590959023292368,0.219934771221068,0.17584788766405,0.0644453015852605,Cross_Product,1716800,-0.0318562676616565,Cross_Product <= 3770000
classification,244,pred,0.0590959023292368,0.219934771221068,0.17584788766405,0.0644453015852605,Minor_Surface_Type,3,0.0276476388986256,Minor_Surface_Type = paved
classification,244,pred,0.0590959023292368,0.219934771221068,0.17584788766405,0.0644453015852605,Maj1_Lane_Config,18,-0.022887610275495,Maj1_Lane_Config = t
classification,244,pred,0.0590959023292368,0.219934771221068,0.17584788766405,0.0644453015852605,Ped_Indicator,1,-0.0226572438779448,Ped_Indicator = no
classification,244,pred,0.0590959023292368,0.219934771221068,0.17584788766405,0.0644453015852605,Maj2_Lane_Config,17,-0.020522782544083,Maj2_Lane_Config = t
classification,244,pred,0.0590959023292368,0.219934771221068,0.17584788766405,0.0644453015852605,Left_Turn_Phasing_Min,2,-0.0146329592891233,Left_Turn_Phasing_Min = none
classification,244,pred,0.0590959023292368,0.219934771221068,0.17584788766405,0.0644453015852605,Major_Surface_Type,3,0.00630094201792112,Major_Surface_Type = paved
classification,244,pred,0.0590959023292368,0.219934771221068,0.17584788766405,0.0644453015852605,Railroad_Crossing,2,0.0104653158005163,Railroad_Crossing = present
classification,244,pred,0.0590959023292368,0.219934771221068,0.17584788766405,0.0644453015852605,Minor_Division_Configuration,3,-0.01098680895756,Minor_Division_Configuration = undivided
classification,245,pred,0.0591833275726028,0.236848230482473,0.166034658490373,0.0484078704364442,Minor_Surface_Type,3,0.0424152209553581,Minor_Surface_Type = paved
classification,245,pred,0.0591833275726028,0.236848230482473,0.166034658490373,0.0484078704364442,Total_Entering_ADT,1665,-0.0338582421802863,Total_Entering_ADT <= 5550
classification,245,pred,0.0591833275726028,0.236848230482473,0.166034658490373,0.0484078704364442,Ped_Indicator,1,-0.0297481412070019,Ped_Indicator = no
classification,245,pred,0.0591833275726028,0.236848230482473,0.166034658490373,0.0484078704364442,Cross_Product,311750,-0.0245355881357725,Cross_Product <= 3770000
classification,245,pred,0.0591833275726028,0.236848230482473,0.166034658490373,0.0484078704364442,Left_Turn_Phasing_Min,2,-0.0194677674168198,Left_Turn_Phasing_Min = none
classification,245,pred,0.0591833275726028,0.236848230482473,0.166034658490373,0.0484078704364442,Maj2_Lane_Config,17,-0.0152559947763155,Maj2_Lane_Config = t
classification,245,pred,0.0591833275726028,0.236848230482473,0.166034658490373,0.0484078704364442,Maj1_Lane_Config,18,-0.0168146414229924,Maj1_Lane_Config = t
classification,245,pred,0.0591833275726028,0.236848230482473,0.166034658490373,0.0484078704364442,School_Crosswalk,1,-0.0155316407862007,School_Crosswalk = no
classification,245,pred,0.0591833275726028,0.236848230482473,0.166034658490373,0.0484078704364442,Left_Turn_Phasing_Maj,2,-0.0161475999656939,Left_Turn_Phasing_Maj = none
classification,245,pred,0.0591833275726028,0.236848230482473,0.166034658490373,0.0484078704364442,Railroad_Crossing,1,0.0113176068817959,Railroad_Crossing = none
classification,246,pred,0.0596199237368363,0.242426019000154,0.215877762192339,0.0353694667457832,Total_Entering_ADT,2634,-0.034669576400143,Total_Entering_ADT <= 5550
classification,246,pred,0.0596199237368363,0.242426019000154,0.215877762192339,0.0353694667457832,Cross_Product,1716800,-0.0275873536533574,Cross_Product <= 3770000
classification,246,pred,0.0596199237368363,0.242426019000154,0.215877762192339,0.0353694667457832,Ped_Indicator,1,-0.0254473093363293,Ped_Indicator = no
classification,246,pred,0.0596199237368363,0.242426019000154,0.215877762192339,0.0353694667457832,Maj1_Lane_Config,18,-0.0247079915970667,Maj1_Lane_Config = t
classification,246,pred,0.0596199237368363,0.242426019000154,0.215877762192339,0.0353694667457832,Flashers,1,0.0197011016552139,Flashers = no
classification,246,pred,0.0596199237368363,0.242426019000154,0.215877762192339,0.0353694667457832,Traffic_Control,4,-0.0228563999429213,Traffic_Control = thru-stop
classification,246,pred,0.0596199237368363,0.242426019000154,0.215877762192339,0.0353694667457832,Maj2_Lane_Config,17,-0.0192468211901528,Maj2_Lane_Config = t
classification,246,pred,0.0596199237368363,0.242426019000154,0.215877762192339,0.0353694667457832,Bike_Facility,1,-0.0179380448598491,Bike_Facility = no
classification,246,pred,0.0596199237368363,0.242426019000154,0.215877762192339,0.0353694667457832,Left_Turn_Phasing_Maj,2,-0.018469541456791,Left_Turn_Phasing_Maj = none
classification,246,pred,0.0596199237368363,0.242426019000154,0.215877762192339,0.0353694667457832,Major_Surface_Type,3,-0.0092863586651588,Major_Surface_Type = paved
classification,247,pred,0.0802902411244093,0.160509145930342,0.196028734390234,0.0966501154107111,Ped_Indicator,1,-0.0268687397340177,Ped_Indicator = no
classification,247,pred,0.0802902411244093,0.160509145930342,0.196028734390234,0.0966501154107111,Total_Entering_ADT,14075,0.0238789898111423,13200 < Total_Entering_ADT <= 19275
classification,247,pred,0.0802902411244093,0.160509145930342,0.196028734390234,0.0966501154107111,Traffic_Control,4,-0.0213090765958791,Traffic_Control = thru-stop
classification,247,pred,0.0802902411244093,0.160509145930342,0.196028734390234,0.0966501154107111,Cross_Product,9045000,-0.0177646374401637,3770000 < Cross_Product <= 14820000
classification,247,pred,0.0802902411244093,0.160509145930342,0.196028734390234,0.0966501154107111,Maj2_Lane_Config,17,-0.0180265984250423,Maj2_Lane_Config = t
classification,247,pred,0.0802902411244093,0.160509145930342,0.196028734390234,0.0966501154107111,Leg_Configuration,2,-0.0156337630020775,Leg_Configuration = t
classification,247,pred,0.0802902411244093,0.160509145930342,0.196028734390234,0.0966501154107111,Design_Type,3,-0.0154327144224974,Design_Type = traditional
classification,247,pred,0.0802902411244093,0.160509145930342,0.196028734390234,0.0966501154107111,Bike_Facility,1,-0.0144125179731064,Bike_Facility = no
classification,247,pred,0.0802902411244093,0.160509145930342,0.196028734390234,0.0966501154107111,Left_Turn_Phasing_Maj,2,-0.0107701302464818,Left_Turn_Phasing_Maj = none
classification,247,pred,0.0802902411244093,0.160509145930342,0.196028734390234,0.0966501154107111,Minor_Surface_Type,3,0.0169605690486003,Minor_Surface_Type = paved
classification,248,pred,0.075000178063617,0.167709329080109,0.200197160618319,0.0595772348667042,Major_Surface_Type,3,0.0452344034851278,Major_Surface_Type = paved
classification,248,pred,0.075000178063617,0.167709329080109,0.200197160618319,0.0595772348667042,Total_Entering_ADT,1835,-0.031218118471777,Total_Entering_ADT <= 5550
classification,248,pred,0.075000178063617,0.167709329080109,0.200197160618319,0.0595772348667042,Ped_Indicator,1,-0.0221639482183669,Ped_Indicator = no
classification,248,pred,0.075000178063617,0.167709329080109,0.200197160618319,0.0595772348667042,Cross_Product,654750,-0.0207566398742078,Cross_Product <= 3770000
classification,248,pred,0.075000178063617,0.167709329080109,0.200197160618319,0.0595772348667042,Maj1_Lane_Config,20,-0.0192532106933236,Maj1_Lane_Config = tr
classification,248,pred,0.075000178063617,0.167709329080109,0.200197160618319,0.0595772348667042,Bike_Facility,1,-0.0213244390955286,Bike_Facility = no
classification,248,pred,0.075000178063617,0.167709329080109,0.200197160618319,0.0595772348667042,Traffic_Control,4,-0.0186137720782096,Traffic_Control = thru-stop
classification,248,pred,0.075000178063617,0.167709329080109,0.200197160618319,0.0595772348667042,Alignment_Skew,0,-0.0177104616424696,Alignment_Skew <= 5
classification,248,pred,0.075000178063617,0.167709329080109,0.200197160618319,0.0595772348667042,Flashers,1,-0.0185371195764533,Flashers = no
classification,248,pred,0.075000178063617,0.167709329080109,0.200197160618319,0.0595772348667042,Left_Turn_Phasing_Maj,2,-0.0162766195864066,Left_Turn_Phasing_Maj = none
classification,249,pred,0.07292258542218,0.176126527492133,0.168045403811611,0.0770339984605238,Total_Entering_ADT,4650,-0.030079185722728,Total_Entering_ADT <= 5550
classification,249,pred,0.07292258542218,0.176126527492133,0.168045403811611,0.0770339984605238,Cross_Product,2075000,-0.0258013884198642,Cross_Product <= 3770000
classification,249,pred,0.07292258542218,0.176126527492133,0.168045403811611,0.0770339984605238,Maj1_Lane_Config,20,-0.0239301524545095,Maj1_Lane_Config = tr
classification,249,pred,0.07292258542218,0.176126527492133,0.168045403811611,0.0770339984605238,Ped_Indicator,1,-0.0224748983121106,Ped_Indicator = no
classification,249,pred,0.07292258542218,0.176126527492133,0.168045403811611,0.0770339984605238,Maj2_Lane_Config,19,0.0188441370167638,Maj2_Lane_Config = tr
classification,249,pred,0.07292258542218,0.176126527492133,0.168045403811611,0.0770339984605238,Bike_Facility,1,-0.0150235474450035,Bike_Facility = no
classification,249,pred,0.07292258542218,0.176126527492133,0.168045403811611,0.0770339984605238,Major_Surface_Type,3,0.0122428716730977,Major_Surface_Type = paved
classification,249,pred,0.07292258542218,0.176126527492133,0.168045403811611,0.0770339984605238,Left_Turn_Phasing_Maj,2,-0.0154611857512763,Left_Turn_Phasing_Maj = none
classification,249,pred,0.07292258542218,0.176126527492133,0.168045403811611,0.0770339984605238,Left_Turn_Phasing_Min,2,-0.0125845626572151,Left_Turn_Phasing_Min = none
classification,249,pred,0.07292258542218,0.176126527492133,0.168045403811611,0.0770339984605238,Flashers,1,0.0232565067217587,Flashers = no
classification,250,pred,0.0851996785665763,0.109978326926928,0.261401935095777,0.115992017980574,Minor_Surface_Type,3,-0.035453687648717,Minor_Surface_Type = paved
classification,250,pred,0.0851996785665763,0.109978326926928,0.261401935095777,0.115992017980574,Design_Type,3,-0.0286407497013051,Design_Type = traditional
classification,250,pred,0.0851996785665763,0.109978326926928,0.261401935095777,0.115992017980574,Leg_Configuration,2,-0.0210031087489612,Leg_Configuration = t
classification,250,pred,0.0851996785665763,0.109978326926928,0.261401935095777,0.115992017980574,Cross_Product,15770000,-0.0198940177878849,14820000 < Cross_Product <= 49452500
classification,250,pred,0.0851996785665763,0.109978326926928,0.261401935095777,0.115992017980574,Maj1_Lane_Config,19,0.00957557358098972,Maj1_Lane_Config = tb
classification,250,pred,0.0851996785665763,0.109978326926928,0.261401935095777,0.115992017980574,Bike_Facility,1,-0.0175111653426795,Bike_Facility = no
classification,250,pred,0.0851996785665763,0.109978326926928,0.261401935095777,0.115992017980574,Ped_Indicator,1,-0.0175219928382896,Ped_Indicator = no
classification,250,pred,0.0851996785665763,0.109978326926928,0.261401935095777,0.115992017980574,Left_Turn_Phasing_Maj,2,-0.0166660419455518,Left_Turn_Phasing_Maj = none
classification,250,pred,0.0851996785665763,0.109978326926928,0.261401935095777,0.115992017980574,Max_Lanes_Cross,4,0.0167391830223491,Max_Lanes_Cross = 4
classification,250,pred,0.0851996785665763,0.109978326926928,0.261401935095777,0.115992017980574,Area_Type,3,-0.0150339097051528,Area_Type = suburban
classification,251,pred,0.18705226549621,0.129703579241287,0.165534277763443,0.225503971474821,Flashers,1,-0.0350993329470693,Flashers = no
classification,251,pred,0.18705226549621,0.129703579241287,0.165534277763443,0.225503971474821,Left_Turn_Phasing_Min,5,0.0242047533803281,Left_Turn_Phasing_Min = protected
classification,251,pred,0.18705226549621,0.129703579241287,0.165534277763443,0.225503971474821,Left_Turn_Phasing_Maj,4,0.0208682084607903,Left_Turn_Phasing_Maj = permitted/protected
classification,251,pred,0.18705226549621,0.129703579241287,0.165534277763443,0.225503971474821,Maj2_Lane_Config,8,0.018883894547529,Maj2_Lane_Config = ltr
classification,251,pred,0.18705226549621,0.129703579241287,0.165534277763443,0.225503971474821,Cross_Product,40850000,-0.0196702195308836,14820000 < Cross_Product <= 49452500
classification,251,pred,0.18705226549621,0.129703579241287,0.165534277763443,0.225503971474821,Ped_Indicator,2,0.0198766398177231,Ped_Indicator = yes
classification,251,pred,0.18705226549621,0.129703579241287,0.165534277763443,0.225503971474821,Max_Lanes_Cross,4,0.0171242507859615,Max_Lanes_Cross = 4
classification,251,pred,0.18705226549621,0.129703579241287,0.165534277763443,0.225503971474821,Traffic_Control,3,0.0176722198527086,Traffic_Control = signal
classification,251,pred,0.18705226549621,0.129703579241287,0.165534277763443,0.225503971474821,Major_Surface_Type,3,-0.0158998821803515,Major_Surface_Type = paved
classification,251,pred,0.18705226549621,0.129703579241287,0.165534277763443,0.225503971474821,Adjacent_Curve,2,0.0120091615246416,Adjacent_Curve = none
classification,252,pred,0.141227225968965,0.128087908591842,0.170091828680199,0.141100554283009,Cross_Product,0,-0.0277086858490387,Cross_Product <= 3770000
classification,252,pred,0.141227225968965,0.128087908591842,0.170091828680199,0.141100554283009,School_Crosswalk,1,-0.0227159277409241,School_Crosswalk = no
classification,252,pred,0.141227225968965,0.128087908591842,0.170091828680199,0.141100554283009,Minor_Surface_Type,3,-0.0214650456094692,Minor_Surface_Type = paved
classification,252,pred,0.141227225968965,0.128087908591842,0.170091828680199,0.141100554283009,Ped_Indicator,2,0.0187335544392028,Ped_Indicator = yes
classification,252,pred,0.141227225968965,0.128087908591842,0.170091828680199,0.141100554283009,Traffic_Control,3,0.0169374089132931,Traffic_Control = signal
classification,252,pred,0.141227225968965,0.128087908591842,0.170091828680199,0.141100554283009,Maj2_Lane_Config,11,-0.0144405410235325,Maj2_Lane_Config = lttr
classification,252,pred,0.141227225968965,0.128087908591842,0.170091828680199,0.141100554283009,Total_Entering_ADT,12600,-0.0131334006261144,9550 < Total_Entering_ADT <= 13200
classification,252,pred,0.141227225968965,0.128087908591842,0.170091828680199,0.141100554283009,Minor_Division_Configuration,1,0.012640501064341,Minor_Division_Configuration = divided
classification,252,pred,0.141227225968965,0.128087908591842,0.170091828680199,0.141100554283009,Leg_Configuration,3,0.011673741931855,Leg_Configuration = x
classification,252,pred,0.141227225968965,0.128087908591842,0.170091828680199,0.141100554283009,Lighting,2,0.0104871201031967,Lighting = yes
classification,253,pred,0.105246281881206,0.182258772907788,0.148080578450203,0.158799253068674,Maj2_Lane_Config,20,0.0335859594559588,Maj2_Lane_Config = tt
classification,253,pred,0.105246281881206,0.182258772907788,0.148080578450203,0.158799253068674,Flashers,1,0.0182895183296306,Flashers = no
classification,253,pred,0.105246281881206,0.182258772907788,0.148080578450203,0.158799253068674,Minor_Surface_Type,3,-0.0238288700199549,Minor_Surface_Type = paved
classification,253,pred,0.105246281881206,0.182258772907788,0.148080578450203,0.158799253068674,Ped_Indicator,1,-0.0231403543813515,Ped_Indicator = no
classification,253,pred,0.105246281881206,0.182258772907788,0.148080578450203,0.158799253068674,Total_Entering_ADT,13800,0.0193771615485459,13200 < Total_Entering_ADT <= 19275
classification,253,pred,0.105246281881206,0.182258772907788,0.148080578450203,0.158799253068674,Max_Lanes_Cross,4,0.0204864205820547,Max_Lanes_Cross = 4
classification,253,pred,0.105246281881206,0.182258772907788,0.148080578450203,0.158799253068674,Maj1_Lane_Config,20,-0.0182201935251496,Maj1_Lane_Config = tr
classification,253,pred,0.105246281881206,0.182258772907788,0.148080578450203,0.158799253068674,Cross_Product,3.8e+07,-0.0181022984585007,14820000 < Cross_Product <= 49452500
classification,253,pred,0.105246281881206,0.182258772907788,0.148080578450203,0.158799253068674,Leg_Configuration,3,0.0171240597372455,Leg_Configuration = x
classification,253,pred,0.105246281881206,0.182258772907788,0.148080578450203,0.158799253068674,Traffic_Control,4,-0.0148527286500075,Traffic_Control = thru-stop
classification,254,pred,0.130269568579673,0.199801152508539,0.151222386824494,0.14249549346003,Total_Entering_ADT,3100,-0.0316290496671976,Total_Entering_ADT <= 5550
classification,254,pred,0.130269568579673,0.199801152508539,0.151222386824494,0.14249549346003,Ped_Indicator,2,0.0246316532570057,Ped_Indicator = yes
classification,254,pred,0.130269568579673,0.199801152508539,0.151222386824494,0.14249549346003,Cross_Product,0,-0.0223749601066727,Cross_Product <= 3770000
classification,254,pred,0.130269568579673,0.199801152508539,0.151222386824494,0.14249549346003,Bike_Facility,1,-0.0213860676784885,Bike_Facility = no
classification,254,pred,0.130269568579673,0.199801152508539,0.151222386824494,0.14249549346003,Max_Lanes_Cross,4,0.0180670907125338,Max_Lanes_Cross = 4
classification,254,pred,0.130269568579673,0.199801152508539,0.151222386824494,0.14249549346003,Leg_Configuration,3,0.0188054229859908,Leg_Configuration = x
classification,254,pred,0.130269568579673,0.199801152508539,0.151222386824494,0.14249549346003,Traffic_Control,3,0.0158128478088117,Traffic_Control = signal
classification,254,pred,0.130269568579673,0.199801152508539,0.151222386824494,0.14249549346003,Int_Type,4,-0.016971675760674,Int_Type = intersection
classification,254,pred,0.130269568579673,0.199801152508539,0.151222386824494,0.14249549346003,Flashers,1,0.0154915170165167,Flashers = no
classification,254,pred,0.130269568579673,0.199801152508539,0.151222386824494,0.14249549346003,Minor_Division_Configuration,3,-0.00917367193228926,Minor_Division_Configuration = undivided
classification,255,pred,0.136481229453436,0.206257437504707,0.156223251734731,0.154716565357686,Total_Entering_ADT,1800,-0.0305455150876488,Total_Entering_ADT <= 5550
classification,255,pred,0.136481229453436,0.206257437504707,0.156223251734731,0.154716565357686,Ped_Indicator,2,0.0250324552883969,Ped_Indicator = yes
classification,255,pred,0.136481229453436,0.206257437504707,0.156223251734731,0.154716565357686,Left_Turn_Phasing_Maj,4,0.0237266167072323,Left_Turn_Phasing_Maj = permitted/protected
classification,255,pred,0.136481229453436,0.206257437504707,0.156223251734731,0.154716565357686,Flashers,1,-0.0178970731043874,Flashers = no
classification,255,pred,0.136481229453436,0.206257437504707,0.156223251734731,0.154716565357686,Bike_Facility,1,-0.0208421438905785,Bike_Facility = no
classification,255,pred,0.136481229453436,0.206257437504707,0.156223251734731,0.154716565357686,Cross_Product,0,-0.0221159719669158,Cross_Product <= 3770000
classification,255,pred,0.136481229453436,0.206257437504707,0.156223251734731,0.154716565357686,Max_Lanes_Cross,4,0.0202914369274348,Max_Lanes_Cross = 4
classification,255,pred,0.136481229453436,0.206257437504707,0.156223251734731,0.154716565357686,Traffic_Control,3,0.0193262493380818,Traffic_Control = signal
classification,255,pred,0.136481229453436,0.206257437504707,0.156223251734731,0.154716565357686,Maj2_Lane_Config,11,-0.0176782316028215,Maj2_Lane_Config = lttr
classification,255,pred,0.136481229453436,0.206257437504707,0.156223251734731,0.154716565357686,Minor_Surface_Type,3,0.0191954910141614,Minor_Surface_Type = paved
classification,256,pred,0.103250823890561,0.111908835712418,0.15119332045394,0.132337462825347,Cross_Product,0,-0.0286559710748882,Cross_Product <= 3770000
classification,256,pred,0.103250823890561,0.111908835712418,0.15119332045394,0.132337462825347,Flashers,1,0.0266565835983901,Flashers = no
classification,256,pred,0.103250823890561,0.111908835712418,0.15119332045394,0.132337462825347,Design_Type,3,-0.0302689638802172,Design_Type = traditional
classification,256,pred,0.103250823890561,0.111908835712418,0.15119332045394,0.132337462825347,Max_Lanes_Cross,1,-0.0284335516692607,Max_Lanes_Cross = 1
classification,256,pred,0.103250823890561,0.111908835712418,0.15119332045394,0.132337462825347,Total_Entering_ADT,14400,0.0217911100592414,13200 < Total_Entering_ADT <= 19275
classification,256,pred,0.103250823890561,0.111908835712418,0.15119332045394,0.132337462825347,Area_Type,5,0.0199544092019076,Area_Type = urban core
classification,256,pred,0.103250823890561,0.111908835712418,0.15119332045394,0.132337462825347,Maj1_Lane_Config,22,0.0208480707971698,Maj1_Lane_Config = ttr
classification,256,pred,0.103250823890561,0.111908835712418,0.15119332045394,0.132337462825347,Maj2_Lane_Config,21,-0.0182575734084229,Maj2_Lane_Config = ttr
classification,256,pred,0.103250823890561,0.111908835712418,0.15119332045394,0.132337462825347,Traffic_Control,4,-0.0168738316254434,Traffic_Control = thru-stop
classification,256,pred,0.103250823890561,0.111908835712418,0.15119332045394,0.132337462825347,School_Crosswalk,1,0.0143838603729309,School_Crosswalk = no
classification,257,pred,0.274993785040364,0.216655420800399,0.154619516604602,0.278455813495854,Maj1_Lane_Config,5,0.0632280940094009,Maj1_Lane_Config = llttt
classification,257,pred,0.274993785040364,0.216655420800399,0.154619516604602,0.278455813495854,Maj2_Lane_Config,4,0.0723795811059843,Maj2_Lane_Config = lltttr
classification,257,pred,0.274993785040364,0.216655420800399,0.154619516604602,0.278455813495854,Int_Type,2,-0.0295162033797735,Int_Type = driveway (commercial)
classification,257,pred,0.274993785040364,0.216655420800399,0.154619516604602,0.278455813495854,Total_Entering_ADT,7600,-0.0303091545441256,5550 < Total_Entering_ADT <= 9550
classification,257,pred,0.274993785040364,0.216655420800399,0.154619516604602,0.278455813495854,Ped_Indicator,2,0.0259729752189273,Ped_Indicator = yes
classification,257,pred,0.274993785040364,0.216655420800399,0.154619516604602,0.278455813495854,Left_Turn_Phasing_Min,5,0.0259942263670246,Left_Turn_Phasing_Min = protected
classification,257,pred,0.274993785040364,0.216655420800399,0.154619516604602,0.278455813495854,Bike_Facility,1,-0.0242428416029891,Bike_Facility = no
classification,257,pred,0.274993785040364,0.216655420800399,0.154619516604602,0.278455813495854,Area_Type,5,0.0226326920646964,Area_Type = urban core
classification,257,pred,0.274993785040364,0.216655420800399,0.154619516604602,0.278455813495854,Cross_Product,0,-0.0198445772715316,Cross_Product <= 3770000
classification,257,pred,0.274993785040364,0.216655420800399,0.154619516604602,0.278455813495854,Traffic_Control,3,0.0175415049236384,Traffic_Control = signal
classification,258,pred,0.298335074060117,0.304574264047953,0.14454581330267,0.296582338073015,sev_obs,1,0.0601026346282368,0.8 < sev_obs
